id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_1177,https://tuoitre.vn/he-thong-dien-nuoc-thong-minh-tu-bao-ro-ri-thong-bao-khi-vuot-dinh-muc-20250619101450873.htm,"Hệ thống điện nước thông minh: Tự báo rò rỉ, thông báo khi vượt định mức","Nhờ cảm biến và kết nối Internet, nhiều hộ dân giờ đây có dùng hệ thống điện nước thông minh để theo dõi điện nước qua điện thoại, nhận cảnh báo rò rỉ, tắt van từ xa, hoặc được nhắc khi dùng vượt mức cài đặt.",Công nghệ & Khoa học,2025-06-19T14:18:00+07:00,Tuổi Trẻ,data/images/article_1177_image.png,non-clickbait
article_1178,https://tuoitre.vn/kham-pha-search-live-cong-cu-tim-kiem-bang-giong-noi-moi-cua-google-20250620135219093.htm,"Khám phá Search Live, công cụ tìm kiếm bằng giọng nói mới của Google","Search Live cho phép người dùng đặt câu hỏi bằng giọng nói và nhận ngay phản hồi âm thanh từ AI. Lịch sử trò chuyện được lưu trong AI Mode, giúp bạn dễ dàng tra cứu lại khi cần.",Công nghệ & Khoa học,2025-06-22T07:10:47+07:00,Tuổi Trẻ,data/images/article_1178_image.png,non-clickbait
article_1187,https://tuoitre.vn/thanh-toan-de-dang-minh-bach-hon-voi-hoa-don-thong-minh-20250609094247892.htm,"Thanh toán dễ dàng, minh bạch hơn với hóa đơn thông minh","Từ những tờ hóa đơn giấy dễ rách, dễ thất lạc đến hóa đơn thông minh, AI đã tạo nên bước chuyển mạnh mẽ, giúp xử lý hóa đơn nhanh chóng, chính xác và tự động gửi dữ liệu về cơ quan thuế.",Công nghệ & Khoa học,2025-06-10T07:31:41+07:00,Tuổi Trẻ,data/images/article_1187_image.png,non-clickbait
article_1192,https://thanhnien.vn/csgt-siet-quan-ly-nguoi-chua-nop-phat-giao-thong-khong-duoc-cap-bang-lai-xe-185250623110024416.htm,CSGT siết quản lý: Người chưa nộp phạt giao thông không được cấp bằng lái xe,Người bị CSGT phạt nguội hoặc lập biên bản phạt trực tiếp (phạt nóng) chưa nộp phạt sẽ không được thi sát hạch bằng lái xe.,Other,2025-06-23T11:15:00+07:00,Thanh Niên,data/images/article_1192_image.png,non-clickbait
article_1194,https://thanhnien.vn/vuon-thu-moi-toanh-ngay-trung-tam-tphcm-he-2025-capybara-cay-meerkat-be-nao-cung-me-185250622173433468.htm,"Vườn thú mới toanh ngay trung tâm TP.HCM hè 2025: Capybara, cầy Meerkat... bé nào cũng mê","Vườn thú mới ở trung tâm TP.HCM hè 2025 có capybara, cầy Meerkat, sóc Bắc Mỹ... thu hút trẻ em vì quá đáng yêu, dễ tương tác, chụp ảnh.",Other,2025-06-22T19:11:00+07:00,Thanh Niên,data/images/article_1194_image.png,non-clickbait
article_1198,https://thanhnien.vn/hon-dung-ve-dep-dai-ngan-dang-thuc-giac-185250618124515589.htm,Hòn Dung – Vẻ đẹp đại ngàn đang thức giấc,"Hòn Dung (Khánh Sơn) – điểm đến mới mẻ với vẻ đẹp hoang sơ, văn hóa Raglai đặc sắc và khí hậu trong lành. Nơi đây đang từng bước trở thành làng du lịch cộng đồng tiêu biểu, thu hút du khách đến trải nghiệm, khám phá và hòa mình cùng thiên nhiên đại ngàn.",Sức khỏe & Đời sống,2025-06-17T08:00:00+07:00,Thanh Niên,data/images/article_1198_image.png,non-clickbait
article_1199,https://thanhnien.vn/tu-17-san-nop-thue-thay-nguoi-ban-chua-het-nghia-vu-185250617221103569.htm,"Từ 1.7, sàn nộp thuế thay người bán: Chưa hết nghĩa vụ","Từ 1.7.2025, các sàn thương mại điện tử sẽ khấu trừ và nộp thuế thay người bán. Theo các nhà bán hàng trên các sàn thương mại điện tử như Shopee, Lazada,… đây là tín hiệu tích cực nhưng người bán cần hiểu đúng để tránh nhầm lẫn.",Sức khỏe & Đời sống,2025-06-17T05:37:00+07:00,Thanh Niên,data/images/article_1199_image.png,non-clickbait
article_1200,https://thanhnien.vn/sao-bang-phuong-tay-va-huyen-thoai-phuong-dong-bung-no-tren-bau-troi-da-nang-185250615111023045.htm,Sao băng phương Tây và huyền thoại phương Đông bùng nổ trên bầu trời Đà Nẵng,"Bầu trời Đà Nẵng đêm 13.6.2025 bừng sáng khi đội pháo hoa Canada vẽ nên “Ánh sao ma thuật” giữa sông Hàn, cùng với màn trình diễn đậm chất “Tây Du Ký” của đội Trung Quốc, đêm thi thứ ba DIFF 2025 đưa khán giả vào hành trình kết nối bằng ánh sáng và cảm xúc.",Sức khỏe & Đời sống,2025-06-15T11:30:00+07:00,Thanh Niên,data/images/article_1200_image.png,non-clickbait
article_1203,https://thanhnien.vn/quan-ly-thi-truong-kinh-doanh-dang-hoang-thi-sao-phai-dong-cua-185250612201258663.htm,Quản lý thị trường: 'Kinh doanh đàng hoàng thì sao phải đóng cửa',"Việc tiểu thương đóng sạp hàng loạt ở các chợ sỉ lẻ và trung tâm thương mại lớn đang thu hút sự quan tâm của dư luận. Theo ông Nguyễn Thành Nam, Phó Cục trưởng Cục quản lý và Phát triển thị trường trong nước, Bộ Công thương, doanh nghiệp kinh doanh đàng hoàng thì không việc gì phải đóng cửa.",Sức khỏe & Đời sống,2025-06-13T05:15:00+07:00,Thanh Niên,data/images/article_1203_image.png,non-clickbait
article_1204,https://thanhnien.vn/sabah-thien-duong-bi-mat-cua-malaysia-danh-cho-nguoi-yeu-thien-nhien-185250609112256089.htm,Sabah – thiên đường bí mật của Malaysia dành cho người yêu thiên nhiên,"Ẩn mình phía Đông Malaysia, Sabah là ‘thiên đường bí mật’ dành cho những tâm hồn yêu thiên nhiên. Với biển xanh hoang sơ, rừng mưa nhiệt đới, chợ thủ công rực sắc và trải nghiệm du lịch bản địa đầy cảm xúc, Sabah mang đến một Malaysia rất khác – mộc mạc, sâu lắng nhưng không kém phần quyến rũ.",Sức khỏe & Đời sống,2025-06-12T04:25:00+07:00,Thanh Niên,data/images/article_1204_image.png,non-clickbait
article_1208,https://thanhnien.vn/chu-quan-pho-lam-sung-so-khi-phat-hien-duoc-michelin-vinh-danh-185250623105905815.htm,Chủ quán phở Lâm sững sờ khi phát hiện được Michelin vinh danh,"Không dùng gmail, không nhận được bất kỳ thông báo chính thức nào, chủ quán phở bò Lâm tại phố Hàng Vải (Q.Hoàn Kiếm, Hà Nội) ngỡ ngàng khi khách nhắc được Michelin vinh danh.",Sức khỏe & Đời sống,2025-06-23T13:29:00+07:00,Thanh Niên,data/images/article_1208_image.png,non-clickbait
article_1210,https://thanhnien.vn/nhung-quan-ca-phe-vot-lung-danh-lau-doi-nhat-tphcm-ban-da-ghe-chua-185250616162555189.htm,"3 quán cà phê vợt lừng danh, lâu đời nhất TP.HCM: Bạn đã ghé chưa?","3 quán cà phê vợt hơn nửa thế kỷ ở TP.HCM như Cheo Leo, Ba Lù, Phan Đình Phùng... vẫn giữ hương vị xưa. Bạn đã thử hết chưa?",Other,2025-06-23T12:12:00+07:00,Thanh Niên,data/images/article_1210_image.png,non-clickbait
article_1211,https://thanhnien.vn/dam-bao-cap-dien-on-dinh-cho-ky-thi-tot-nghiep-thpt-quoc-gia-185250623092831783.htm,Đảm bảo cấp điện ổn định cho kỳ thi tốt nghiệp THPT Quốc gia,"Tổng công ty Điện lực TP.HCM (EVNHCMC) vừa có văn bản chỉ đạo các đơn vị trực thuộc về việc đảm bảo cung cấp điện phục vụ kỳ thi tốt nghiệp THPT năm 2025 để phối hợp với Sở GD-ĐT TP.HCM trong việc cung cấp điện ổn định, an toàn phục vụ kỳ thi.",Sức khỏe & Đời sống,2025-06-23T11:00:00+07:00,Thanh Niên,data/images/article_1211_image.png,non-clickbait
article_1212,https://thanhnien.vn/tu-vi-hang-ngay-xem-tu-vi-vui-12-con-giap-ngay-2362025-185250622215327136.htm,Tử vi hằng ngày - Xem tử vi vui 12 con giáp ngày 23.6.2025,"Xem tử vi hằng ngày năm 2025, tử vi ngày 23.6 cho 12 con giáp - tuổi Tý, Sửu, Dần, Mão, Thìn, Tỵ, Ngọ, Mùi, Thân, Dậu, Tuất và Hợi.",Other,2025-06-23T05:00:00+07:00,Thanh Niên,data/images/article_1212_image.png,non-clickbait
article_1213,https://thanhnien.vn/tin-tuc-dac-biet-tren-bao-in-thanh-nien-2362025-18525062223062984.htm,Tin tức đặc biệt trên báo in Thanh Niên 23.6.2025,"Tin tức Hết thời học mẹo, học tủ khi thi bằng lái xe; Tra cứu điểm thi trên Thanh Niên Online: Nhiều tiện ích cho bạn đọc; 'Thùng thuốc súng' Iran và 'canh bạc' của Tổng thống Trump… là những thông tin bạn đọc có thể đón xem trên Báo Thanh Niên số ra ngày 23.6.2025.",Sức khỏe & Đời sống,2025-06-23T03:57:00+07:00,Thanh Niên,data/images/article_1213_image.png,non-clickbait
article_1214,https://thanhnien.vn/xo-so-mien-nam-226-trung-doc-dac-chang-trai-gui-20-trieu-nho-dai-ly-giup-nguoi-ngheo-18525062219005717.htm,"Xổ số miền Nam 22.6: Trúng độc đắc, chàng trai gửi 20 triệu nhờ đại lý giúp người nghèo","Trúng độc đắc xổ số miền Nam 22.6, một chàng trai ở Bình Phước nhờ đại lý vé số dùng 20 triệu đồng làm quà tặng cho người nghèo.",Sức khỏe & Đời sống,2025-06-22T20:20:00+07:00,Thanh Niên,data/images/article_1214_image.png,non-clickbait
article_1215,https://thanhnien.vn/nguoi-dan-ong-tay-ninh-trung-doc-dac-cho-cac-con-moi-nguoi-1-ti-gui-tiet-kiem-185250622101834494.htm,"Người đàn ông Tây Ninh trúng độc đắc: Cho các con mỗi người 1 tỉ, gửi tiết kiệm","Trúng 3 tờ vé số độc đắc trị giá 6 tỉ đồng, người đàn ông ở Tây Ninh chia cho các con và gửi tiết kiệm phần còn lại.",Other,2025-06-22T11:28:00+07:00,Thanh Niên,data/images/article_1215_image.png,non-clickbait
article_1216,https://thanhnien.vn/lich-cup-dien-o-ba-ria-vung-tau-binh-duong-ngay-236-185250622134949362.htm,"Lịch cúp điện ở Bà Rịa - Vũng Tàu, Bình Dương ngày 23.6","Điện lực miền Nam thông báo lịch cúp điện dự kiến tại các thành phố, huyện trên địa bàn tỉnh Bình Dương và Bà Rịa - Vũng Tàu ngày 23.6.",Other,2025-06-22T20:20:00+07:00,Thanh Niên,data/images/article_1216_image.png,non-clickbait
article_1217,https://thanhnien.vn/lich-cup-dien-o-dong-nai-ngay-226-185250620230031917.htm,Lịch cúp điện ở Đồng Nai ngày 22.6,"Điện lực miền Nam thông báo lịch cúp điện dự kiến tại các thành phố, huyện trên địa bàn tỉnh Đồng Nai ngày 22.6.",Other,2025-06-21T14:09:00+07:00,Thanh Niên,data/images/article_1217_image.png,non-clickbait
article_1218,https://thanhnien.vn/huong-vi-que-huong-thom-thao-cong-dau-185250621211235545.htm,Hương vị quê hương: Thơm thảo còng dầu,"Nghe tin chúng tôi vô chơi, vợ chồng Bình đóng cửa hàng trên TP.Tam Kỳ, chạy một mạch về nhà ở xã Tam Tiến (H.Núi Thành, Quảng Nam).",Other,2025-06-22T19:45:00+07:00,Thanh Niên,data/images/article_1218_image.png,non-clickbait
article_1219,https://thanhnien.vn/ket-qua-xo-so-hom-nay-kqxs-xo-so-truc-tiep-chu-nhat-ngay-2262025-185250622143356545.htm,Kết quả xổ số hôm nay - KQXS - Xổ số trực tiếp chủ nhật ngày 22.6.2025,"Xem kết quả xổ số (KQXS), xổ số miền Bắc (XSMB), xổ số miền Nam (XSMN), xổ số miền Trung (XSMT), xổ số điện toán trực tiếp nhanh hôm nay chủ nhật ngày 22.6.2025. KQXS Tiền Giang , KQXS Kiên Giang, KQXS Đà Lạt, KQXS Khánh Hòa...",Sức khỏe & Đời sống,2025-06-22T16:05:00+07:00,Thanh Niên,data/images/article_1219_image.png,non-clickbait
article_1220,https://thanhnien.vn/ngoi-nha-co-gan-90-nam-o-tphcm-ve-dep-hiem-co-giua-dong-lua-xanh-18525061616434173.htm,Ngôi nhà cổ gần 90 năm ở TP.HCM: Vẻ đẹp hiếm có giữa đồng lúa xanh,"Ngôi nhà cổ gần 90 năm ở ngoại ô TP.HCM nổi bật giữa đồng lúa xanh, mang phong cách kiến trúc Nam bộ pha trộn Đông - Tây hiếm gặp và nhiều giá trị lịch sử.",Sức khỏe & Đời sống,2025-06-22T15:05:00+07:00,Thanh Niên,data/images/article_1220_image.png,non-clickbait
article_1223,https://thanhnien.vn/cach-thiet-ke-phong-ngu-giup-phuc-hoi-nang-luong-goi-y-tu-kien-truc-su-185250523133520324.htm,Cách thiết kế phòng ngủ giúp phục hồi năng lượng: Gợi ý từ kiến trúc sư,"Kiến trúc sư gợi ý cách bài trí phòng ngủ để ngủ sâu, ngủ ngon, giúp phục hồi năng lượng, giảm căng thẳng và nâng cao chất lượng sống mỗi ngày.",Other,2025-06-10T12:12:00+07:00,Thanh Niên,data/images/article_1223_image.png,non-clickbait
article_1224,https://thanhnien.vn/tim-thay-cu-ong-di-dam-gio-mat-lien-lac-gia-dinh-phat-hien-dieu-bat-ngo-185250622073534863.htm,"Tìm thấy cụ ông đi đám giỗ mất liên lạc, gia đình phát hiện điều bất ngờ","Lúc nửa đêm ở Bình Dương, gia đình tìm thấy cụ ông Tây Ninh đi đám giỗ rồi mất liên lạc nửa tháng nay. Gặp ông, người thân phát hiện điều bất ngờ.",Other,2025-06-22T10:18:00+07:00,Thanh Niên,data/images/article_1224_image.png,clickbait
article_1225,https://thanhnien.vn/su-dung-dien-tiet-kiem-va-an-toan-o-toa-cao-oc-185250619195837534.htm,Sử dụng điện tiết kiệm và an toàn ở tòa cao ốc,"Từ những năm 2010 và cho đến nay tại Tổng công ty phát triển khu công nghiệp (SONADEZI), doanh nghiệp luôn quan tâm, triển khai thực hiện phong trào tiết kiệm nguyên - nhiên vật liệu cho sản xuất, kinh doanh, trong đó tập trung việc thực hành tiết kiệm điện và an toàn sử dụng điện rất bài bản.",Sức khỏe & Đời sống,2025-06-22T09:58:00+07:00,Thanh Niên,data/images/article_1225_image.png,non-clickbait
article_1227,https://thanhnien.vn/ngay-dai-nhat-2025-ha-chi-anh-huong-toi-giac-ngu-nao-bo-the-nao-185250620220551479.htm,"Ngày dài nhất 2025: Hạ chí ảnh hưởng tới giấc ngủ, não bộ thế nào?","Hạ chí 2025 là ngày dài nhất trong năm. Ánh sáng kéo dài có thể gây rối loạn giấc ngủ, ảnh hưởng tâm trạng và đồng hồ sinh học.",Other,2025-06-21T20:20:00+07:00,Thanh Niên,data/images/article_1227_image.png,non-clickbait
article_1228,https://thanhnien.vn/tin-tuc-dac-biet-tren-bao-in-thanh-nien-2262025-185250621230749631.htm,Tin tức đặc biệt trên báo in Thanh Niên 22.6.2025,"Tin tức Báo chí phải truyền cảm hứng sáng tạo, cổ vũ tinh thần đổi mới; Kéo thế giới đến Việt Nam bằng ""trend""; Đặt niềm tin vào ""thời khắc của VN""... là các thông tin bạn đọc có thể đón xem trên Báo Thanh Niên số ra ngày 22.6.2025.",Sức khỏe & Đời sống,2025-06-22T06:03:00+07:00,Thanh Niên,data/images/article_1228_image.png,non-clickbait
article_1229,https://thanhnien.vn/tu-vi-hang-ngay-xem-tu-vi-vui-12-con-giap-ngay-2262025-185250621152515503.htm,Tử vi hằng ngày - Xem tử vi vui 12 con giáp ngày 22.6.2025,"Xem tử vi hằng ngày năm 2025, tử vi ngày 22.6 cho 12 con giáp - tuổi Tý, Sửu, Dần, Mão, Thìn, Tỵ, Ngọ, Mùi, Thân, Dậu, Tuất và Hợi.",Other,2025-06-22T05:00:00+07:00,Thanh Niên,data/images/article_1229_image.png,non-clickbait
article_1232,https://thanhnien.vn/nhung-ong-ba-cu-u90-buon-chai-noi-xom-ve-so-o-tphcm-bat-ngo-nhan-qua-am-ap-sau-tet-185250219122132163.htm,Những ông bà cụ U.90 bươn chải nơi xóm vé số ở TP.HCM bất ngờ nhận quà ấm áp sau tết,"Trở về phòng trọ chật hẹp sau giờ đi bán buổi sáng, những ông bà cụ tuổi đã thất thập cổ lai hy ở xóm vé số tại TP.HCM hạnh phúc khi nhận món quà yêu thương ngay sau Tết từ chuỗi nhà thuốc FPT Long Châu.",Other,2025-02-19T14:43:00+07:00,Thanh Niên,data/images/article_1232_image.png,non-clickbait
article_1233,https://thanhnien.vn/duong-hoa-xuan-tien-giang-diem-den-hap-dan-phuc-vu-nhan-dan-vui-xuan-don-tet-185250125154913302.htm,"Đường hoa xuân Tiền Giang: Điểm đến hấp dẫn phục vụ nhân dân vui xuân, đón tết","Phát huy những kết quả từ những năm trước, để tạo không khí vui xuân, đón tết phục vụ nhân dân trong dịp Tết Nguyên đán 2025, tỉnh Tiền Giang tiếp tục tổ chức Đường hoa xuân Tiền Giang năm 2025 kết hợp với chợ hoa xuân tại Quảng trường Hùng Vương (xã Đạo Thạnh, TP.Mỹ Tho).",Other,2025-01-25T16:30:00+07:00,Thanh Niên,data/images/article_1233_image.png,non-clickbait
article_1235,https://thanhnien.vn/sap-bao-nup-hem-doc-la-can-tho-moi-ngay-chi-ban-60-70-to-185250611221915757.htm,Sạp báo núp hẻm 'độc lạ Cần Thơ': Mỗi ngày chỉ bán 60 - 70 tờ,"Trong 50 năm về chung một nhà, vợ chồng ông Trinh và bà Quý có 42 năm cùng nhau duy trì sạp báo nhỏ. Dù có khó khăn, bệnh tật họ vẫn chung thủy với nghề.",Other,2025-06-21T11:00:00+07:00,Thanh Niên,data/images/article_1235_image.png,non-clickbait
article_1237,https://thanhnien.vn/tuong-bi-phat-nguoi-tai-xe-vuot-den-do-nhan-thong-bao-khong-ngo-tu-csgt-185250616114546871.htm,"Tưởng bị phạt nguội, tài xế vượt đèn đỏ nhận thông báo không ngờ từ CSGT","Tài xế vượt đèn đỏ đưa người bị tai nạn đi cấp cứu ở TP.Đà Lạt lo bị phạt nguội, nhưng thông báo mới nhất từ CSGT khiến ông bất ngờ.",Other,2025-06-16T12:16:00+07:00,Thanh Niên,data/images/article_1237_image.png,clickbait
